CODIGO_PRODUTO,2023,2024,2025,TARGET_2025,COMPROU_2023,COMPROU_2024,COMPROU_2025,ANOS_COM_COMPRA,CLASSE_PRODUTO,PREVISAO_MENSAL_2026,PREVISAO_ANUAL_2026,ORIGEM_PREVISAO
CM000838,0.5,0.5,1.6666666666666667,1.6666666666666667,1,1,1,3,RECORRENTE,1.6665641715950243,19.99877005914029,MODELO_ML
CM000839,0.0,0.3333333333333333,0.8333333333333334,0.8333333333333334,0,1,1,2,RECORRENTE,0.8339544829114067,10.00745379493688,MODELO_ML
CM000840,1.6666666666666667,0.0,0.8333333333333334,0.8333333333333334,1,0,1,2,RECORRENTE,0.8339544829114067,10.00745379493688,MODELO_ML
CM000841,2.1666666666666665,0.5,4.833333333333333,4.833333333333333,1,1,1,3,RECORRENTE,4.9008996021805,58.810795226166,MODELO_ML
CM000842,3.0,1.3333333333333333,4.833333333333333,4.833333333333333,1,1,1,3,RECORRENTE,4.9008996021805,58.810795226166,MODELO_ML
CM000843,0.8333333333333334,1.3333333333333333,4.833333333333333,4.833333333333333,1,1,1,3,RECORRENTE,4.9008996021805,58.810795226166,MODELO_ML
CM000844,0.8333333333333334,1.3333333333333333,0.8333333333333334,0.8333333333333334,1,1,1,3,RECORRENTE,0.8339544829114067,10.00745379493688,MODELO_ML
CM000845,0.5,1.0,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM000846,0.5,0.5,2.0,2.0,1,1,1,3,RECORRENTE,1.9998770354453013,23.998524425343614,MODELO_ML
CM000847,1.5,0.5,1.6666666666666667,1.6666666666666667,1,1,1,3,RECORRENTE,1.6665641715950243,19.99877005914029,MODELO_ML
CM000848,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.6666666666666666,1,1,1,3,RECORRENTE,0.6645043759391266,7.9740525112695195,MODELO_ML
CM000849,0.0,0.0,0.3333333333333333,0.3333333333333333,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM000850,0.5,0.0,0.1666666666666666,0.1666666666666666,1,0,1,2,RECORRENTE,0.16818969645100687,2.0182763574120823,MODELO_ML
CM000851,0.0,0.0,0.1666666666666666,0.1666666666666666,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM000852,0.4166666666666667,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM000853,0.5,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM000854,0.8333333333333334,0.0,1.0,1.0,1,0,1,2,RECORRENTE,1.0002738424367552,12.003286109241063,MODELO_ML
CM000855,1.0,0.0,1.0,1.0,1,0,1,2,RECORRENTE,1.0002738424367552,12.003286109241063,MODELO_ML
CM000856,2.083333333333333,2.1666666666666665,1.3333333333333333,1.3333333333333333,1,1,1,3,RECORRENTE,1.3444206086504669,16.133047303805604,MODELO_ML
CM000857,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.6666666666666666,1,1,1,3,RECORRENTE,0.6645043759391266,7.9740525112695195,MODELO_ML
CM000858,0.9166666666666666,0.0,1.6666666666666667,1.6666666666666667,1,0,1,2,RECORRENTE,1.6665641715950243,19.99877005914029,MODELO_ML
CM000859,0.8333333333333334,0.0,1.0,1.0,1,0,1,2,RECORRENTE,1.0002738424367552,12.003286109241063,MODELO_ML
CM000860,0.5,0.6666666666666666,2.75,2.75,1,1,1,3,RECORRENTE,2.6862888626314336,32.2354663515772,MODELO_ML
CM000861,0.0,0.3333333333333333,0.5,0.5,0,1,1,2,RECORRENTE,0.5010259684836577,6.012311621803892,MODELO_ML
CM000862,0.5,0.5,0.1666666666666666,0.1666666666666666,1,1,1,3,RECORRENTE,0.16818969645100687,2.0182763574120823,MODELO_ML
CM000863,0.0,0.0,0.3333333333333333,0.3333333333333333,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM000864,0.3333333333333333,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM000865,0.3333333333333333,0.0,0.1666666666666666,0.1666666666666666,1,0,1,2,RECORRENTE,0.16818969645100687,2.0182763574120823,MODELO_ML
CM000866,0.0,0.5,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM000867,0.0,0.5,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM000868,0.0,0.5,1.0,1.0,0,1,1,2,RECORRENTE,1.0002738424367552,12.003286109241063,MODELO_ML
CM000869,0.5,0.5,1.0,1.0,1,1,1,3,RECORRENTE,1.0002738424367552,12.003286109241063,MODELO_ML
CM000871,0.0,0.5,1.5416666666666667,1.5416666666666667,0,1,1,2,RECORRENTE,1.5167295386357809,18.20075446362937,MODELO_ML
CM000872,0.8333333333333334,0.6666666666666666,1.3333333333333333,1.3333333333333333,1,1,1,3,RECORRENTE,1.3444206086504669,16.133047303805604,MODELO_ML
CM000873,0.0,0.4166666666666667,1.5,1.5,0,1,1,2,RECORRENTE,1.5074784829537673,18.089741795445207,MODELO_ML
CM000874,0.0,0.1666666666666666,0.4166666666666667,0.4166666666666667,0,1,1,2,RECORRENTE,0.4210002141094873,5.0520025693138475,MODELO_ML
CM000875,0.1666666666666666,0.1666666666666666,0.25,0.25,1,1,1,3,RECORRENTE,0.2514389958034469,3.0172679496413632,MODELO_ML
CM000876,0.1666666666666666,0.1666666666666666,0.5,0.5,1,1,1,3,RECORRENTE,0.5010259684836577,6.012311621803892,MODELO_ML
CM000877,0.0,0.1666666666666666,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM000878,12.5,18.33333333333333,16.666666666666668,16.666666666666668,1,1,1,3,RECORRENTE,16.661055046983883,199.9326605638066,MODELO_ML
CM000880,5.833333333333333,2.5,1.6666666666666667,1.6666666666666667,1,1,1,3,RECORRENTE,1.6665641715950243,19.99877005914029,MODELO_ML
CM000882,5.0,5.0,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM000884,0.0,4.166666666666667,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM000890,0.0,4.166666666666667,1.6666666666666667,1.6666666666666667,0,1,1,2,RECORRENTE,1.6665641715950243,19.99877005914029,MODELO_ML
CM000891,2.5,2.5,1.0,1.0,1,1,1,3,RECORRENTE,1.0002738424367552,12.003286109241063,MODELO_ML
CM000892,0.0,0.0,6.0,6.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM000895,12.5,16.666666666666668,25.0,25.0,1,1,1,3,RECORRENTE,24.982921201740368,299.7950544208844,MODELO_ML
CM000897,0.5,0.3333333333333333,0.8333333333333334,0.8333333333333334,1,1,1,3,RECORRENTE,0.8339544829114067,10.00745379493688,MODELO_ML
CM000899,0.0,0.0,0.5,0.5,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM000900,8.333333333333334,0.0,4.916666666666667,4.916666666666667,1,0,1,2,RECORRENTE,4.903611574157161,58.84333888988593,MODELO_ML
CM000907,0.0,8.333333333333334,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM000910,0.0,0.0,2.083333333333333,2.083333333333333,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM000916,0.5,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM000918,0.0,0.0,0.3333333333333333,0.3333333333333333,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM000922,1.0,1.0,1.0,1.0,1,1,1,3,RECORRENTE,1.0002738424367552,12.003286109241063,MODELO_ML
CM000929,2.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM000941,0.0,4.166666666666667,13.333333333333334,13.333333333333334,0,1,1,2,RECORRENTE,13.433610321872473,161.2033238624697,MODELO_ML
CM000966,0.0,0.0,0.5083333333333333,0.5083333333333333,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001002,8.333333333333334,0.0,16.666666666666668,16.666666666666668,1,0,1,2,RECORRENTE,16.66675842178725,200.001101061447,MODELO_ML
CM001004,3.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001010,0.0,1.0,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001011,1.1666666666666667,1.1666666666666667,0.5,0.5,1,1,1,3,RECORRENTE,0.5010259684836577,6.012311621803892,MODELO_ML
CM001021,0.0,0.0,1.6666666666666667,1.6666666666666667,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001026,8.0,7.0,8.0,8.0,1,1,1,3,RECORRENTE,8.011164343608908,96.13397212330689,MODELO_ML
CM001027,0.0,12.0,5.0,5.0,0,1,1,2,RECORRENTE,4.996836031781648,59.96203238137977,MODELO_ML
CM001028,5.0,8.0,8.0,8.0,1,1,1,3,RECORRENTE,8.011164343608908,96.13397212330689,MODELO_ML
CM001029,10.0,8.0,8.0,8.0,1,1,1,3,RECORRENTE,8.011164343608908,96.13397212330689,MODELO_ML
CM001030,28.83333333333333,40.333333333333336,26.0,26.0,1,1,1,3,RECORRENTE,26.139491407730063,313.67389689276075,MODELO_ML
CM001031,11.0,8.0,7.0,7.0,1,1,1,3,RECORRENTE,7.087816388315219,85.05379665978263,MODELO_ML
CM001032,8.0,3.333333333333333,6.083333333333333,6.083333333333333,1,1,1,3,RECORRENTE,5.8792578077303475,70.55109369276417,MODELO_ML
CM001033,7.666666666666667,2.0,6.0,6.0,1,1,1,3,RECORRENTE,5.8792578077303475,70.55109369276417,MODELO_ML
CM001034,5.0,5.0,4.0,4.0,1,1,1,3,RECORRENTE,3.996756706006041,47.961080472072496,MODELO_ML
CM001035,4.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001048,0.0,0.1666666666666666,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001051,0.0,0.0,1.6666666666666667,1.6666666666666667,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001053,0.0,0.0,0.0833333333333333,0.0833333333333333,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001055,0.8333333333333334,7.5,20.0,20.0,1,1,1,3,RECORRENTE,19.937961484745088,239.25553781694106,MODELO_ML
CM001057,2.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001058,0.0,0.1666666666666666,2.6666666666666665,2.6666666666666665,0,1,1,2,RECORRENTE,2.688049249689285,32.25659099627142,MODELO_ML
CM001059,2.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001064,0.0,1.6666666666666667,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001065,0.0,6.666666666666667,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001066,2.5,10.0,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM001070,1.6666666666666667,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001071,7.5,7.5,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM001072,9.166666666666666,2.9166666666666665,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM001073,2.5,2.9166666666666665,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM001076,1.6666666666666667,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001079,0.0,0.0,3.0,3.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001080,0.0,13.166666666666666,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001085,0.0,0.0,0.1666666666666666,0.1666666666666666,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001089,0.0,0.0,1.6666666666666667,1.6666666666666667,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001090,0.1666666666666666,0.8333333333333334,0.1666666666666666,0.1666666666666666,1,1,1,3,RECORRENTE,0.16818969645100687,2.0182763574120823,MODELO_ML
CM001099,0.0,0.25,0.5,0.5,0,1,1,2,RECORRENTE,0.5010259684836577,6.012311621803892,MODELO_ML
CM001109,0.0,0.0,2.0,2.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001116,0.0,16.666666666666668,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001117,0.0,16.666666666666668,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001118,0.0,12.5,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001119,33.333333333333336,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001122,0.5,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001137,0.0833333333333333,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001138,4.166666666666667,1.6666666666666667,9.166666666666666,9.166666666666666,1,1,1,3,RECORRENTE,9.130233759884561,109.56280511861473,MODELO_ML
CM001145,0.0,3.0,1.0,1.0,0,1,1,2,RECORRENTE,1.0002738424367552,12.003286109241063,MODELO_ML
CM001146,0.0,0.0,1.25,1.25,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001149,0.0,0.1666666666666666,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001150,13.0,14.0,18.0,18.0,1,1,1,3,RECORRENTE,18.12517574071941,217.5021088886329,MODELO_ML
CM001151,11.833333333333334,16.666666666666668,21.666666666666668,21.666666666666668,1,1,1,3,RECORRENTE,21.889795948154973,262.6775513778597,MODELO_ML
CM001152,0.0,0.0,1.6666666666666667,1.6666666666666667,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001153,1.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001155,8.0,8.0,3.0,3.0,1,1,1,3,RECORRENTE,2.962080741316853,35.544968895802235,MODELO_ML
CM001158,20.83333333333333,25.0,41.66666666666666,41.66666666666666,1,1,1,3,RECORRENTE,41.648710697890365,499.7845283746844,MODELO_ML
CM001159,0.0,0.0,58.333333333333336,58.333333333333336,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001162,0.0,0.0,6.0,6.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001166,18.0,11.0,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM001168,0.0,0.0,1.25,1.25,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001169,0.0,0.0,6.0,6.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001170,2.0,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001172,0.0,0.0,0.4166666666666667,0.4166666666666667,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001173,0.0833333333333333,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001179,0.0,0.25,0.1666666666666666,0.1666666666666666,0,1,1,2,RECORRENTE,0.16818969645100687,2.0182763574120823,MODELO_ML
CM001192,0.0,2.5,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001197,0.0,0.0,41.66666666666666,41.66666666666666,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001199,4.0,0.0,1.5,1.5,1,0,1,2,RECORRENTE,1.5074784829537673,18.089741795445207,MODELO_ML
CM001202,1.6666666666666667,0.0,1.6666666666666667,1.6666666666666667,1,0,1,2,RECORRENTE,1.6665641715950243,19.99877005914029,MODELO_ML
CM001208,0.1666666666666666,0.5499999999999999,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM001209,0.0,0.0333333333333333,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001212,0.0,0.8333333333333334,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001220,0.0,0.0,0.4166666666666667,0.4166666666666667,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001221,8.0,0.0,4.166666666666667,4.166666666666667,1,0,1,2,RECORRENTE,4.168213089033409,50.01855706840091,MODELO_ML
CM001223,0.0,0.0833333333333333,0.1666666666666666,0.1666666666666666,0,1,1,2,RECORRENTE,0.16818969645100687,2.0182763574120823,MODELO_ML
CM001225,0.0,1.0,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001226,0.0,0.0833333333333333,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001231,0.0,0.0,0.5,0.5,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001234,3.1666666666666665,3.1666666666666665,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM001238,0.3333333333333333,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001239,12.5,33.333333333333336,8.333333333333334,8.333333333333334,1,1,1,3,RECORRENTE,8.328803578363603,99.94564294036323,MODELO_ML
CM001250,0.0,0.3333333333333333,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001251,0.0,0.0,1.0,1.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001252,0.1666666666666666,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001255,0.0,0.3333333333333333,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001257,0.0,41.41666666666666,191.5,191.5,0,1,1,2,RECORRENTE,191.47431009692428,2297.6917211630916,MODELO_ML
CM001261,5.0,13.333333333333334,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM001263,0.7875,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001264,1.25,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001270,0.0,0.0,8.333333333333334,8.333333333333334,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001272,0.0,0.0416666666666666,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001273,33.333333333333336,16.666666666666668,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM001278,0.0833333333333333,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001279,0.0,0.1666666666666666,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001280,0.1666666666666666,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001282,0.0,16.666666666666668,8.333333333333334,8.333333333333334,0,1,1,2,RECORRENTE,8.327917692792397,99.93501231350876,MODELO_ML
CM001285,0.1666666666666666,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001291,0.9166666666666666,1.6666666666666667,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM001292,0.8333333333333334,1.6666666666666667,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM001293,0.8333333333333334,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001294,0.0,1.6666666666666667,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001296,0.0,1.6666666666666667,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001302,0.0,0.5,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001304,0.8333333333333334,1.6666666666666667,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM001305,0.0,51.66666666666666,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001307,0.0,1.6666666666666667,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001308,0.0,1.6666666666666667,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001310,0.0,0.0,3.333333333333333,3.333333333333333,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001312,0.8333333333333334,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001313,0.8333333333333334,0.8333333333333334,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM001315,0.8333333333333334,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001317,0.0,1.6666666666666667,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001318,2.5,1.6666666666666667,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM001319,2.5,0.0,3.333333333333333,3.333333333333333,1,0,1,2,RECORRENTE,3.322136925087798,39.86564310105358,MODELO_ML
CM001320,0.0,1.6666666666666667,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001321,0.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0,1,1,2,RECORRENTE,1.6665641715950243,19.99877005914029,MODELO_ML
CM001324,0.8333333333333334,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001327,1.6666666666666667,2.5,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM001335,0.0166666666666666,0.1166666666666666,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM001337,0.5,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001339,0.0,1.6666666666666667,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001340,0.0,0.0,0.8333333333333334,0.8333333333333334,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001341,0.0,0.1666666666666666,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001347,0.0,0.0,16.666666666666668,16.666666666666668,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001348,0.0,1.0,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001349,8.333333333333334,0.0,10.833333333333334,10.833333333333334,1,0,1,2,RECORRENTE,10.836090311890331,130.03308374268397,MODELO_ML
CM001352,0.0,2.5,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001358,0.0,0.0833333333333333,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001371,0.0,0.0,1.0,1.0,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001381,250.0,145.83333333333334,7.083333333333333,7.083333333333333,1,1,1,3,RECORRENTE,7.0904644997883235,85.08557399745987,MODELO_ML
CM001387,0.0,0.8333333333333334,1.0,1.0,0,1,1,2,RECORRENTE,1.0002738424367552,12.003286109241063,MODELO_ML
CM001392,0.0,1.25,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001393,79.89999999999999,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001394,0.0,0.0,0.8333333333333334,0.8333333333333334,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001395,12.5,8.333333333333334,2.5,2.5,1,1,1,3,RECORRENTE,2.492033815907361,29.904405790888333,MODELO_ML
CM001396,0.8916666666666666,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001397,1.6666666666666667,2.5,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM001402,3.0416666666666665,0.0,6.208333333333333,6.208333333333333,1,0,1,2,RECORRENTE,6.305873391112387,75.67048069334865,MODELO_ML
CM001404,0.0,0.1666666666666666,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001408,0.0,0.8333333333333334,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001409,0.0,0.8333333333333334,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001410,0.0,0.8333333333333334,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001411,0.0,2.5,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001413,0.0,0.4166666666666667,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001414,0.0,1.6666666666666667,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001416,0.0,0.4166666666666667,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001417,0.0,0.0833333333333333,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001448,0.0,0.0833333333333333,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001460,0.0,0.0833333333333333,0.0,0.0,0,1,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001461,0.0,0.0,0.1666666666666666,0.1666666666666666,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001463,0.0,0.0,0.1666666666666666,0.1666666666666666,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001464,0.0,0.0,0.1666666666666666,0.1666666666666666,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001465,0.0,0.0,0.1666666666666666,0.1666666666666666,0,0,1,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001466,0.0,0.0833333333333333,0.1666666666666666,0.1666666666666666,0,1,1,2,RECORRENTE,0.16818969645100687,2.0182763574120823,MODELO_ML
CM001467,0.1666666666666666,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001470,0.1666666666666666,0.0,0.0,0.0,1,0,0,1,EVENTUAL,0.0,0.0,SOB_DEMANDA
CM001471,0.1666666666666666,0.1666666666666666,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
CM001472,0.1666666666666666,0.1666666666666666,0.0,0.0,1,1,0,2,RECORRENTE,0.0032667130685360072,0.039200556822432085,MODELO_ML
